participant_uid,participant_id,condition,condition_label,trial_index,block_index,within_block_position,boundary_position,response_key,response_rt,responded,encoding_task_accuracy,lure_bin,image_path_normalized,stimulus_class,item_number,item_role
item_only_00047,00047,item_only,Item Shift Only,114,17,2,mid,f,2.846923400007654,True,0.9550561797752809,4,Objects/082a.jpg,Objects,82,studied
item_only_00047,00047,item_only,Item Shift Only,115,17,3,mid,j,1.6596277999924496,True,0.9550561797752809,3,Objects/092a.jpg,Objects,92,studied
item_only_00047,00047,item_only,Item Shift Only,116,17,4,mid,f,1.5186083000153303,True,0.9550561797752809,5,Objects/005a.jpg,Objects,5,studied
item_only_00047,00047,item_only,Item Shift Only,117,17,5,mid,f,1.1232929000398144,True,0.9550561797752809,2,Objects/120a.jpg,Objects,120,studied
item_only_00047,00047,item_only,Item Shift Only,118,17,6,mid,j,3.391864600009285,True,0.9550561797752809,1,Objects/075a.jpg,Objects,75,studied
item_only_00047,00047,item_only,Item Shift Only,119,17,7,pre,j,1.6420116000226699,True,0.9550561797752809,1,Objects/087a.jpg,Objects,87,studied
item_only_00047,00047,item_only,Item Shift Only,120,18,1,post,j,0.8541198000311852,True,0.9550561797752809,2,Scenes/131a.jpg,Scenes,131,studied
item_only_00047,00047,item_only,Item Shift Only,121,18,2,mid,j,0.8915428000036627,True,0.9550561797752809,4,Scenes/155a.jpg,Scenes,155,studied
item_only_00047,00047,item_only,Item Shift Only,122,18,3,mid,j,1.4427970999968238,True,0.9550561797752809,1,Scenes/034a.jpg,Scenes,34,studied
item_only_00047,00047,item_only,Item Shift Only,123,18,4,mid,j,0.7918891999870539,True,0.9550561797752809,3,Scenes/072a.jpg,Scenes,72,studied
item_only_00047,00047,item_only,Item Shift Only,124,18,5,mid,j,2.1723802000051364,True,0.9550561797752809,5,Scenes/184a.jpg,Scenes,184,studied
item_only_00047,00047,item_only,Item Shift Only,125,18,6,mid,f,1.5295492999721318,True,0.9550561797752809,3,Scenes/103a.jpg,Scenes,103,studied
item_only_00047,00047,item_only,Item Shift Only,126,18,7,pre,f,1.5086512000416405,True,0.9550561797752809,4,Scenes/149a.jpg,Scenes,149,studied
item_only_00047,00047,item_only,Item Shift Only,127,19,1,post,f,1.3529085000045598,True,0.9550561797752809,2,Objects/152a.jpg,Objects,152,studied
item_only_00047,00047,item_only,Item Shift Only,128,19,2,mid,f,2.8775678999954835,True,0.9550561797752809,5,Objects/186a.jpg,Objects,186,studied
item_only_00047,00047,item_only,Item Shift Only,129,19,3,mid,f,0.9211715999990702,True,0.9550561797752809,3,Objects/040a.jpg,Objects,40,studied
item_only_00047,00047,item_only,Item Shift Only,130,19,4,mid,f,2.3811300999950618,True,0.9550561797752809,4,Objects/015a.jpg,Objects,15,studied
item_only_00047,00047,item_only,Item Shift Only,131,19,5,mid,f,2.1848140000365674,True,0.9550561797752809,1,Objects/083a.jpg,Objects,83,studied
item_only_00047,00047,item_only,Item Shift Only,132,19,6,mid,j,3.10138560004998,True,0.9550561797752809,5,Objects/160a.jpg,Objects,160,studied
item_only_00047,00047,item_only,Item Shift Only,133,19,7,pre,j,0.9241342000314035,True,0.9550561797752809,1,Objects/172a.jpg,Objects,172,studied
item_only_00047,00047,item_only,Item Shift Only,134,20,1,post,j,0.9220098000369035,True,0.9550561797752809,3,Scenes/063a.jpg,Scenes,63,studied
item_only_00047,00047,item_only,Item Shift Only,135,20,2,mid,j,1.028775000013411,True,0.9550561797752809,1,Scenes/013a.jpg,Scenes,13,studied
item_only_00047,00047,item_only,Item Shift Only,136,20,3,mid,j,0.8301616000244394,True,0.9550561797752809,4,Scenes/161a.jpg,Scenes,161,studied
item_only_00047,00047,item_only,Item Shift Only,137,20,4,mid,j,1.0030781999812461,True,0.9550561797752809,2,Scenes/106a.jpg,Scenes,106,studied
item_only_00047,00047,item_only,Item Shift Only,138,20,5,mid,j,0.8462599000195041,True,0.9550561797752809,1,Scenes/028a.jpg,Scenes,28,studied
item_only_00047,00047,item_only,Item Shift Only,139,20,6,mid,j,2.6380956000066362,True,0.9550561797752809,5,Scenes/092a.jpg,Scenes,92,studied
item_only_00047,00047,item_only,Item Shift Only,140,20,7,pre,j,1.7414588000392541,True,0.9550561797752809,1,Scenes/042a.jpg,Scenes,42,studied
item_only_00047,00047,item_only,Item Shift Only,141,21,1,post,f,2.1138003999949433,True,0.9550561797752809,3,Objects/007a.jpg,Objects,7,studied
item_only_00047,00047,item_only,Item Shift Only,142,21,2,mid,f,1.8456219999934547,True,0.9550561797752809,3,Objects/174a.jpg,Objects,174,studied
item_only_00047,00047,item_only,Item Shift Only,143,21,3,mid,f,1.1150603999849409,True,0.9550561797752809,4,Objects/055a.jpg,Objects,55,studied
item_only_00047,00047,item_only,Item Shift Only,144,21,4,mid,f,1.1500032999902032,True,0.9550561797752809,1,Objects/149a.jpg,Objects,149,studied
item_only_00047,00047,item_only,Item Shift Only,145,21,5,mid,f,1.801905199943576,True,0.9550561797752809,5,Objects/189a.jpg,Objects,189,studied
item_only_00047,00047,item_only,Item Shift Only,146,21,6,mid,f,2.261681400006637,True,0.9550561797752809,5,Objects/010a.jpg,Objects,10,studied
item_only_00047,00047,item_only,Item Shift Only,147,21,7,pre,f,1.0093211999628693,True,0.9550561797752809,1,Objects/057a.jpg,Objects,57,studied
item_only_00047,00047,item_only,Item Shift Only,148,22,1,post,j,1.4501329999766313,True,0.9550561797752809,4,Scenes/117a.jpg,Scenes,117,studied
item_only_00047,00047,item_only,Item Shift Only,149,22,2,mid,j,1.1293995000305586,True,0.9550561797752809,2,Scenes/145a.jpg,Scenes,145,studied
item_only_00047,00047,item_only,Item Shift Only,150,22,3,mid,j,0.9496887000277638,True,0.9550561797752809,3,Scenes/062a.jpg,Scenes,62,studied
item_only_00047,00047,item_only,Item Shift Only,151,22,4,mid,j,0.921090500021819,True,0.9550561797752809,1,Scenes/016a.jpg,Scenes,16,studied
item_only_00047,00047,item_only,Item Shift Only,152,22,5,mid,j,1.2049380000098608,True,0.9550561797752809,2,Scenes/047a.jpg,Scenes,47,studied
item_only_00047,00047,item_only,Item Shift Only,153,22,6,mid,j,0.944140299980063,True,0.9550561797752809,4,Scenes/180a.jpg,Scenes,180,studied
item_only_00047,00047,item_only,Item Shift Only,154,22,7,pre,j,1.219714499951806,True,0.9550561797752809,2,Scenes/150a.jpg,Scenes,150,studied
item_only_00047,00047,item_only,Item Shift Only,155,23,1,post,j,1.6563627999858,True,0.9550561797752809,2,Objects/116a.jpg,Objects,116,studied
item_only_00047,00047,item_only,Item Shift Only,156,23,2,mid,f,2.541007600026205,True,0.9550561797752809,2,Objects/179a.jpg,Objects,179,studied
item_only_00047,00047,item_only,Item Shift Only,157,23,3,mid,j,0.9360254000057466,True,0.9550561797752809,5,Objects/097a.jpg,Objects,97,studied
item_only_00047,00047,item_only,Item Shift Only,158,23,4,mid,j,1.5248540999600664,True,0.9550561797752809,3,Objects/091a.jpg,Objects,91,studied
item_only_00047,00047,item_only,Item Shift Only,159,23,5,mid,j,1.3364739999524318,True,0.9550561797752809,5,Objects/061a.jpg,Objects,61,studied
item_only_00047,00047,item_only,Item Shift Only,160,23,6,mid,f,1.6609234999632463,True,0.9550561797752809,4,Objects/155a.jpg,Objects,155,studied
item_only_00047,00047,item_only,Item Shift Only,161,23,7,pre,f,1.217245500010904,True,0.9550561797752809,5,Objects/104a.jpg,Objects,104,studied
item_only_00047,00047,item_only,Item Shift Only,162,24,1,post,f,2.068627699976787,True,0.9550561797752809,1,Scenes/009a.jpg,Scenes,9,studied
item_only_00047,00047,item_only,Item Shift Only,163,24,2,mid,j,1.080680199956987,True,0.9550561797752809,4,Scenes/160a.jpg,Scenes,160,studied
item_only_00047,00047,item_only,Item Shift Only,164,24,3,mid,j,0.9080157999997027,True,0.9550561797752809,2,Scenes/113a.jpg,Scenes,113,studied
item_only_00047,00047,item_only,Item Shift Only,165,24,4,mid,j,1.8959948999690823,True,0.9550561797752809,3,Scenes/094a.jpg,Scenes,94,studied
item_only_00047,00047,item_only,Item Shift Only,166,24,5,mid,j,3.396097999997437,True,0.9550561797752809,5,Scenes/052a.jpg,Scenes,52,studied
item_only_00047,00047,item_only,Item Shift Only,167,24,6,mid,f,0.9938869000179693,True,0.9550561797752809,2,Scenes/124a.jpg,Scenes,124,studied
item_only_00047,00047,item_only,Item Shift Only,168,24,7,pre,f,1.3521847000229172,True,0.9550561797752809,4,Scenes/098a.jpg,Scenes,98,studied
item_only_00047,00047,item_only,Item Shift Only,169,25,1,post,f,0.7972939999890514,True,0.9550561797752809,3,Objects/073a.jpg,Objects,73,studied
item_only_00047,00047,item_only,Item Shift Only,170,25,2,mid,f,1.098164800030645,True,0.9550561797752809,5,Objects/024a.jpg,Objects,24,studied
item_only_00047,00047,item_only,Item Shift Only,171,25,3,mid,f,3.2864533999818377,True,0.9550561797752809,3,Objects/173a.jpg,Objects,173,studied
item_only_00047,00047,item_only,Item Shift Only,172,25,4,mid,f,2.1090755999903195,True,0.9550561797752809,1,Objects/124a.jpg,Objects,124,studied
item_only_00047,00047,item_only,Item Shift Only,173,25,5,mid,f,1.201133199967444,True,0.9550561797752809,5,Objects/079a.jpg,Objects,79,studied
item_only_00047,00047,item_only,Item Shift Only,174,25,6,mid,f,1.277205100050196,True,0.9550561797752809,4,Objects/036a.jpg,Objects,36,studied
item_only_00047,00047,item_only,Item Shift Only,175,25,7,pre,j,1.2336127000162378,True,0.9550561797752809,3,Objects/178a.jpg,Objects,178,studied
item_only_00047,00047,item_only,Item Shift Only,176,26,1,post,j,0.7874322000425309,True,0.9550561797752809,1,Scenes/002a.jpg,Scenes,2,studied
item_only_00047,00047,item_only,Item Shift Only,177,26,2,mid,j,1.1998332999646664,True,0.9550561797752809,5,Scenes/075a.jpg,Scenes,75,studied
item_only_00047,00047,item_only,Item Shift Only,178,26,3,mid,j,1.038121699995827,True,0.9550561797752809,5,Scenes/190a.jpg,Scenes,190,studied
item_only_00047,00047,item_only,Item Shift Only,179,26,4,mid,j,1.0709396999445744,True,0.9550561797752809,1,Scenes/004a.jpg,Scenes,4,studied
item_only_00047,00047,item_only,Item Shift Only,180,26,5,mid,j,1.8916449999669567,True,0.9550561797752809,5,Scenes/121a.jpg,Scenes,121,studied
item_only_00047,00047,item_only,Item Shift Only,181,26,6,mid,f,1.839690699998755,True,0.9550561797752809,1,Scenes/037a.jpg,Scenes,37,studied
item_only_00047,00047,item_only,Item Shift Only,182,26,7,pre,j,0.779908999975305,True,0.9550561797752809,4,Scenes/175a.jpg,Scenes,175,studied
item_only_00047,00047,item_only,Item Shift Only,183,27,1,post,j,1.0955077999969944,True,0.9550561797752809,5,Objects/132a.jpg,Objects,132,studied
item_only_00047,00047,item_only,Item Shift Only,184,27,2,mid,j,0.8281026999466121,True,0.9550561797752809,2,Objects/032a.jpg,Objects,32,studied
item_only_00047,00047,item_only,Item Shift Only,185,27,3,mid,j,2.528156999964267,True,0.9550561797752809,1,Objects/052a.jpg,Objects,52,studied
item_only_00047,00047,item_only,Item Shift Only,186,27,4,mid,f,2.5319796999683604,True,0.9550561797752809,4,Objects/059a.jpg,Objects,59,studied
item_only_00047,00047,item_only,Item Shift Only,187,27,5,mid,f,2.0559901000233367,True,0.9550561797752809,1,Objects/140a.jpg,Objects,140,studied
item_only_00047,00047,item_only,Item Shift Only,188,27,6,mid,f,2.2435551999951713,True,0.9550561797752809,1,Objects/146a.jpg,Objects,146,studied
item_only_00047,00047,item_only,Item Shift Only,189,27,7,pre,f,2.144134000001941,True,0.9550561797752809,4,Objects/043a.jpg,Objects,43,studied
item_only_00047,00047,item_only,Item Shift Only,190,28,1,post,j,0.7680653999559581,True,0.9550561797752809,2,Scenes/120a.jpg,Scenes,120,studied
item_only_00047,00047,item_only,Item Shift Only,191,28,2,mid,j,1.909854700032156,True,0.9550561797752809,1,Scenes/012a.jpg,Scenes,12,studied
item_only_00047,00047,item_only,Item Shift Only,192,28,3,mid,j,0.7140632999944501,True,0.9550561797752809,5,Scenes/162a.jpg,Scenes,162,studied
item_only_00047,00047,item_only,Item Shift Only,193,28,4,mid,j,1.893869400024414,True,0.9550561797752809,1,Scenes/010a.jpg,Scenes,10,studied
item_only_00047,00047,item_only,Item Shift Only,194,28,5,mid,j,0.8585039000026882,True,0.9550561797752809,3,Scenes/101a.jpg,Scenes,101,studied
item_only_00047,00047,item_only,Item Shift Only,195,28,6,mid,j,0.7981715999776497,True,0.9550561797752809,3,Scenes/087a.jpg,Scenes,87,studied
item_only_00047,00047,item_only,Item Shift Only,196,28,7,pre,j,1.1782876999932341,True,0.9550561797752809,3,Scenes/065a.jpg,Scenes,65,studied
item_only_00047,00047,item_only,Item Shift Only,197,29,1,post,j,1.9344094000407495,True,0.9550561797752809,5,Objects/090a.jpg,Objects,90,studied
item_only_00047,00047,item_only,Item Shift Only,198,29,2,mid,j,1.23394919995917,True,0.9550561797752809,3,Objects/077a.jpg,Objects,77,studied
item_only_00047,00047,item_only,Item Shift Only,199,29,3,mid,j,1.997777100012172,True,0.9550561797752809,4,Objects/035a.jpg,Objects,35,studied
item_only_00047,00047,item_only,Item Shift Only,200,29,4,mid,f,2.7696673999889754,True,0.9550561797752809,1,Objects/085a.jpg,Objects,85,studied
item_only_00047,00047,item_only,Item Shift Only,201,29,5,mid,f,2.598332100023981,True,0.9550561797752809,5,Objects/105a.jpg,Objects,105,studied
item_only_00047,00047,item_only,Item Shift Only,202,29,6,mid,f,0.801762500021141,True,0.9550561797752809,5,Objects/127a.jpg,Objects,127,studied
item_only_00047,00047,item_only,Item Shift Only,203,29,7,pre,j,1.6848112999578007,True,0.9550561797752809,2,Objects/123a.jpg,Objects,123,studied
item_only_00047,00047,item_only,Item Shift Only,204,30,1,post,j,1.0729127999511547,True,0.9550561797752809,2,Scenes/118a.jpg,Scenes,118,studied
item_only_00047,00047,item_only,Item Shift Only,205,30,2,mid,j,0.7654255999950692,True,0.9550561797752809,3,Scenes/080a.jpg,Scenes,80,studied
item_only_00047,00047,item_only,Item Shift Only,206,30,3,mid,j,2.5131938999984413,True,0.9550561797752809,5,Scenes/132a.jpg,Scenes,132,studied
item_only_00047,00047,item_only,Item Shift Only,207,30,4,mid,f,3.252688800042961,True,0.9550561797752809,2,Scenes/031a.jpg,Scenes,31,studied
item_only_00047,00047,item_only,Item Shift Only,208,30,5,mid,j,0.6932427000137977,True,0.9550561797752809,2,Scenes/125a.jpg,Scenes,125,studied
item_only_00047,00047,item_only,Item Shift Only,209,30,6,mid,j,0.7611913000000641,True,0.9550561797752809,5,Scenes/141a.jpg,Scenes,141,studied
item_only_00047,00047,item_only,Item Shift Only,210,30,7,pre,f,1.3168215000187047,True,0.9550561797752809,5,Scenes/171a.jpg,Scenes,171,studied
item_only_00047,00047,item_only,Item Shift Only,211,31,1,post,j,2.1053429999738,True,0.9550561797752809,1,Objects/138a.jpg,Objects,138,studied
item_only_00047,00047,item_only,Item Shift Only,212,31,2,mid,f,1.1165845000068657,True,0.9550561797752809,3,Objects/037a.jpg,Objects,37,studied
item_only_00047,00047,item_only,Item Shift Only,213,31,3,mid,f,4.2651921000215225,True,0.9550561797752809,1,Objects/101a.jpg,Objects,101,studied
item_only_00047,00047,item_only,Item Shift Only,214,31,4,mid,f,2.4407967000151984,True,0.9550561797752809,1,Objects/054a.jpg,Objects,54,studied
item_only_00047,00047,item_only,Item Shift Only,215,31,5,mid,f,2.5016579999937676,True,0.9550561797752809,2,Objects/021a.jpg,Objects,21,studied
item_only_00047,00047,item_only,Item Shift Only,216,31,6,mid,f,3.2492282000021078,True,0.9550561797752809,5,Objects/122a.jpg,Objects,122,studied
item_only_00047,00047,item_only,Item Shift Only,217,31,7,pre,j,1.0749921000096947,True,0.9550561797752809,3,Objects/041a.jpg,Objects,41,studied
item_only_00047,00047,item_only,Item Shift Only,218,32,1,post,j,0.8707156000309624,True,0.9550561797752809,2,Scenes/107a.jpg,Scenes,107,studied
item_only_00047,00047,item_only,Item Shift Only,219,32,2,mid,j,1.49603570002364,True,0.9550561797752809,5,Scenes/089a.jpg,Scenes,89,studied
item_only_00047,00047,item_only,Item Shift Only,220,32,3,mid,j,3.3583542999695055,True,0.9550561797752809,2,Scenes/105a.jpg,Scenes,105,studied
item_only_00047,00047,item_only,Item Shift Only,221,32,4,mid,f,0.9062149999663234,True,0.9550561797752809,2,Scenes/040a.jpg,Scenes,40,studied
item_only_00047,00047,item_only,Item Shift Only,222,32,5,mid,j,0.8137770000030287,True,0.9550561797752809,1,Scenes/025a.jpg,Scenes,25,studied
item_only_00047,00047,item_only,Item Shift Only,223,32,6,mid,j,1.089630300004501,True,0.9550561797752809,2,Scenes/119a.jpg,Scenes,119,studied
item_only_00047,00047,item_only,Item Shift Only,224,32,7,pre,f,1.0779815999558195,True,0.9550561797752809,5,Scenes/114a.jpg,Scenes,114,studied
item_only_00047,00047,item_only,Item Shift Only,225,33,1,post,j,2.761223000008613,True,0.9550561797752809,2,Objects/191a.jpg,Objects,191,studied
item_only_00047,00047,item_only,Item Shift Only,226,33,2,mid,f,0.9496297999867238,True,0.9550561797752809,4,Objects/176a.jpg,Objects,176,studied
item_only_00047,00047,item_only,Item Shift Only,227,33,3,mid,j,0.9696378000080585,True,0.9550561797752809,4,Objects/018a.jpg,Objects,18,studied
item_only_00047,00047,item_only,Item Shift Only,228,33,4,mid,j,2.8061878999578767,True,0.9550561797752809,3,Objects/099a.jpg,Objects,99,studied
item_only_00047,00047,item_only,Item Shift Only,229,33,5,mid,f,2.4900945000117645,True,0.9550561797752809,5,Objects/110a.jpg,Objects,110,studied
item_only_00047,00047,item_only,Item Shift Only,230,33,6,mid,j,1.2217294999863952,True,0.9550561797752809,2,Objects/081a.jpg,Objects,81,studied
item_only_00047,00047,item_only,Item Shift Only,231,33,7,pre,f,1.2496454999782145,True,0.9550561797752809,1,Objects/031a.jpg,Objects,31,studied
item_only_00047,00047,item_only,Item Shift Only,232,34,1,post,j,0.9416204000008292,True,0.9550561797752809,1,Scenes/038a.jpg,Scenes,38,studied
item_only_00047,00047,item_only,Item Shift Only,233,34,2,mid,j,0.9057833999977447,True,0.9550561797752809,3,Scenes/068a.jpg,Scenes,68,studied
item_only_00047,00047,item_only,Item Shift Only,234,34,3,mid,f,1.7329662999836728,True,0.9550561797752809,5,Scenes/167a.jpg,Scenes,167,studied
item_only_00047,00047,item_only,Item Shift Only,235,34,4,mid,j,1.873404899961315,True,0.9550561797752809,5,Scenes/174a.jpg,Scenes,174,studied
item_only_00047,00047,item_only,Item Shift Only,236,34,5,mid,j,0.9478184000472538,True,0.9550561797752809,2,Scenes/137a.jpg,Scenes,137,studied
item_only_00047,00047,item_only,Item Shift Only,237,34,6,mid,j,1.1432129999739118,True,0.9550561797752809,3,Scenes/046a.jpg,Scenes,46,studied
item_only_00047,00047,item_only,Item Shift Only,238,34,7,pre,j,1.0440034000203013,True,0.9550561797752809,3,Scenes/051a.jpg,Scenes,51,studied
item_only_00047,00047,item_only,Item Shift Only,239,35,1,post,f,4.00824160000775,True,0.9550561797752809,2,Objects/159a.jpg,Objects,159,studied
item_only_00047,00047,item_only,Item Shift Only,240,35,2,mid,j,2.2194186000269838,True,0.9550561797752809,2,Objects/100a.jpg,Objects,100,studied
item_only_00047,00047,item_only,Item Shift Only,241,35,3,mid,f,1.0628786000306718,True,0.9550561797752809,3,Objects/153a.jpg,Objects,153,studied
item_only_00047,00047,item_only,Item Shift Only,242,35,4,mid,f,1.5072702000034042,True,0.9550561797752809,4,Objects/169a.jpg,Objects,169,studied
item_only_00047,00047,item_only,Item Shift Only,243,35,5,mid,j,1.9348495000158437,True,0.9550561797752809,1,Objects/002a.jpg,Objects,2,studied
item_only_00047,00047,item_only,Item Shift Only,244,35,6,mid,j,1.8670337000512518,True,0.9550561797752809,3,Objects/026a.jpg,Objects,26,studied
item_only_00047,00047,item_only,Item Shift Only,245,35,7,pre,f,1.9270563999889418,True,0.9550561797752809,3,Objects/080a.jpg,Objects,80,studied
item_only_00047,00047,item_only,Item Shift Only,246,36,1,post,j,0.9755236000055447,True,0.9550561797752809,3,Scenes/083a.jpg,Scenes,83,studied
item_only_00047,00047,item_only,Item Shift Only,247,36,2,mid,j,1.2545801000087522,True,0.9550561797752809,2,Scenes/110a.jpg,Scenes,110,studied
item_only_00047,00047,item_only,Item Shift Only,248,36,3,mid,j,1.1862160000018775,True,0.9550561797752809,2,Scenes/123a.jpg,Scenes,123,studied
item_only_00047,00047,item_only,Item Shift Only,249,36,4,mid,j,0.743386099988129,True,0.9550561797752809,2,Scenes/104a.jpg,Scenes,104,studied
item_only_00047,00047,item_only,Item Shift Only,250,36,5,mid,f,1.5265216999687254,True,0.9550561797752809,2,Scenes/005a.jpg,Scenes,5,studied
item_only_00047,00047,item_only,Item Shift Only,251,36,6,mid,f,0.8373764000134543,True,0.9550561797752809,1,Scenes/001a.jpg,Scenes,1,studied
item_only_00047,00047,item_only,Item Shift Only,252,36,7,pre,j,0.7844581999816,True,0.9550561797752809,5,Scenes/173a.jpg,Scenes,173,studied
item_only_00047,00047,item_only,Item Shift Only,253,37,1,post,f,1.7166847999906167,True,0.9550561797752809,3,Objects/098a.jpg,Objects,98,studied
item_only_00047,00047,item_only,Item Shift Only,254,37,2,mid,f,0.7446217000251636,True,0.9550561797752809,5,Objects/095a.jpg,Objects,95,studied
item_only_00047,00047,item_only,Item Shift Only,255,37,3,mid,f,1.0060317000024952,True,0.9550561797752809,2,Objects/157a.jpg,Objects,157,studied
item_only_00047,00047,item_only,Item Shift Only,256,37,4,mid,j,1.6881500000017695,True,0.9550561797752809,4,Objects/151a.jpg,Objects,151,studied
item_only_00047,00047,item_only,Item Shift Only,257,37,5,mid,f,0.8754331000382081,True,0.9550561797752809,3,Objects/154a.jpg,Objects,154,studied
item_only_00047,00047,item_only,Item Shift Only,258,37,6,mid,f,1.824183400021866,True,0.9550561797752809,3,Objects/049a.jpg,Objects,49,studied
item_only_00047,00047,item_only,Item Shift Only,259,37,7,pre,f,1.9733725999831222,True,0.9550561797752809,1,Objects/062a.jpg,Objects,62,studied
item_only_00047,00047,item_only,Item Shift Only,260,38,1,post,j,1.3767941999831237,True,0.9550561797752809,5,Scenes/077a.jpg,Scenes,77,studied
item_only_00047,00047,item_only,Item Shift Only,261,38,2,mid,j,1.34613870002795,True,0.9550561797752809,4,Scenes/039a.jpg,Scenes,39,studied
item_only_00047,00047,item_only,Item Shift Only,262,38,3,mid,f,2.1838725000270642,True,0.9550561797752809,4,Scenes/164a.jpg,Scenes,164,studied
item_only_00047,00047,item_only,Item Shift Only,263,38,4,mid,j,0.9544882999616675,True,0.9550561797752809,3,Scenes/061a.jpg,Scenes,61,studied
item_only_00047,00047,item_only,Item Shift Only,264,38,5,mid,j,1.342039900016971,True,0.9550561797752809,1,Scenes/015a.jpg,Scenes,15,studied
item_only_00047,00047,item_only,Item Shift Only,265,38,6,mid,f,1.377997300005518,True,0.9550561797752809,3,Scenes/102a.jpg,Scenes,102,studied
item_only_00047,00047,item_only,Item Shift Only,266,38,7,pre,j,0.9500656999880448,True,0.9550561797752809,4,Scenes/054a.jpg,Scenes,54,studied
item_only_00047,00047,item_only,Item Shift Only,267,39,1,post,f,1.3540823999792337,True,0.9550561797752809,3,Objects/047a.jpg,Objects,47,studied
item_only_00047,00047,item_only,Item Shift Only,268,39,2,mid,j,2.439068799954839,True,0.9550561797752809,1,Objects/003a.jpg,Objects,3,studied
item_only_00047,00047,item_only,Item Shift Only,269,39,3,mid,f,2.7062783000292256,True,0.9550561797752809,5,Objects/084a.jpg,Objects,84,studied
item_only_00047,00047,item_only,Item Shift Only,270,39,4,mid,j,0.9257194999954663,True,0.9550561797752809,4,Objects/048a.jpg,Objects,48,studied
item_only_00047,00047,item_only,Item Shift Only,271,39,5,mid,f,3.3544709000270814,True,0.9550561797752809,4,Objects/185a.jpg,Objects,185,studied
item_only_00047,00047,item_only,Item Shift Only,272,39,6,mid,j,0.8230437000165693,True,0.9550561797752809,5,Objects/177a.jpg,Objects,177,studied
item_only_00047,00047,item_only,Item Shift Only,273,39,7,pre,j,2.4030446999822743,True,0.9550561797752809,3,Objects/134a.jpg,Objects,134,studied
item_only_00047,00047,item_only,Item Shift Only,274,40,1,post,j,1.9908882000017911,True,0.9550561797752809,4,Scenes/178a.jpg,Scenes,178,studied
item_only_00047,00047,item_only,Item Shift Only,275,40,2,mid,j,0.9499240000150166,True,0.9550561797752809,2,Scenes/130a.jpg,Scenes,130,studied
item_only_00047,00047,item_only,Item Shift Only,276,40,3,mid,j,0.9572554000187665,True,0.9550561797752809,5,Scenes/151a.jpg,Scenes,151,studied
item_only_00047,00047,item_only,Item Shift Only,277,40,4,mid,j,1.0093740000156686,True,0.9550561797752809,2,Scenes/138a.jpg,Scenes,138,studied
item_only_00047,00047,item_only,Item Shift Only,278,40,5,mid,j,2.805540299974382,True,0.9550561797752809,4,Scenes/154a.jpg,Scenes,154,studied
item_only_00047,00047,item_only,Item Shift Only,279,40,6,mid,j,1.3600492000114173,True,0.9550561797752809,1,Scenes/043a.jpg,Scenes,43,studied
item_only_00047,00047,item_only,Item Shift Only,280,40,7,pre,j,0.8367708000005223,True,0.9550561797752809,1,Scenes/022a.jpg,Scenes,22,studied
item_only_00048,00048,item_only,Item Shift Only,1,1,1,post,j,1.7356519999999591,True,0.8571428571428571,4,Scenes/168a.jpg,Scenes,168,studied
item_only_00048,00048,item_only,Item Shift Only,2,1,2,mid,f,3.026077399999963,True,0.8571428571428571,2,Scenes/005a.jpg,Scenes,5,studied
item_only_00048,00048,item_only,Item Shift Only,3,1,3,mid,j,4.147187400000007,True,0.8571428571428571,2,Scenes/136a.jpg,Scenes,136,studied
item_only_00048,00048,item_only,Item Shift Only,4,1,4,mid,j,3.7598527000000104,True,0.8571428571428571,4,Scenes/156a.jpg,Scenes,156,studied
item_only_00048,00048,item_only,Item Shift Only,5,1,5,mid,j,3.5639311999999563,True,0.8571428571428571,1,Scenes/035a.jpg,Scenes,35,studied
item_only_00048,00048,item_only,Item Shift Only,6,1,6,mid,j,3.5358035000000427,True,0.8571428571428571,4,Scenes/108a.jpg,Scenes,108,studied
item_only_00048,00048,item_only,Item Shift Only,7,1,7,pre,j,3.517464999999902,True,0.8571428571428571,2,Scenes/145a.jpg,Scenes,145,studied
item_only_00048,00048,item_only,Item Shift Only,8,2,1,post,f,2.420180999999957,True,0.8571428571428571,1,Objects/031a.jpg,Objects,31,studied
item_only_00048,00048,item_only,Item Shift Only,9,2,2,mid,f,1.5053237999999283,True,0.8571428571428571,3,Objects/047a.jpg,Objects,47,studied
item_only_00048,00048,item_only,Item Shift Only,10,2,3,mid,j,1.6134823999999526,True,0.8571428571428571,4,Objects/048a.jpg,Objects,48,studied
item_only_00048,00048,item_only,Item Shift Only,11,2,4,mid,j,1.3579270000000179,True,0.8571428571428571,3,Objects/178a.jpg,Objects,178,studied
item_only_00048,00048,item_only,Item Shift Only,12,2,5,mid,j,2.5339647999999215,True,0.8571428571428571,4,Objects/071a.jpg,Objects,71,studied
item_only_00048,00048,item_only,Item Shift Only,13,2,6,mid,j,1.3978328000000602,True,0.8571428571428571,1,Objects/078a.jpg,Objects,78,studied
item_only_00048,00048,item_only,Item Shift Only,14,2,7,pre,f,2.206138600000031,True,0.8571428571428571,4,Objects/133a.jpg,Objects,133,studied
item_only_00048,00048,item_only,Item Shift Only,15,3,1,post,j,1.0810218000000305,True,0.8571428571428571,4,Scenes/054a.jpg,Scenes,54,studied
item_only_00048,00048,item_only,Item Shift Only,16,3,2,mid,j,0.7244971999999734,True,0.8571428571428571,5,Scenes/151a.jpg,Scenes,151,studied
